,,Value,Notes
0,simulation_time,"[2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014
 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 2026 2027 2028
 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040]",simulation time from model initialization
0,scenario_type,,"empty string, scrap supply, scrap demand, or both"
0,secondary_refined_price_response,True,whether there should be a price response for direct melt fraction
0,collection_rate_duration,0,length of the increase in collection rate described by collection_rate_pct_change_tot
0,collection_rate_pct_change_tot,1.0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration collection_rate_duration. Given as 1+%change/100"
0,collection_rate_pct_change_inc,1.0,"once the collection_rate_pct_change_tot is reached, the collection rate will then increase by this value per year. Given as 1+%change/100"
0,direct_melt_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
0,direct_melt_alt,False,
0,direct_melt_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
0,direct_melt_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
0,secondary_refined_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
0,secondary_refined_alt,False,
0,secondary_refined_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
0,secondary_refined_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
0,scenario_name,,
0,Byproduct status,self,
0,historical_growth_rate,0.033766,
0,sector_dist_construction,0.52,
0,sector_dist_electrical,0.03,
0,sector_dist_industrial,0.26,
0,sector_dist_other,0.02,
0,sector_dist_transport,0.17,
0,fabrication_efficiency_construction,0.9,
0,fabrication_efficiency_electrical,0.95,
0,fabrication_efficiency_industrial,0.9,
0,fabrication_efficiency_other,0.95,
0,fabrication_efficiency_transport,0.9,
0,lifetime_mean_construction,50,
0,lifetime_mean_electrical,25,
0,lifetime_mean_industrial,20,
0,lifetime_mean_other,15,
0,lifetime_mean_transport,15,
0,lifetime_sigma_construction,15,
0,lifetime_sigma_electrical,7.5,
0,lifetime_sigma_industrial,6,
0,lifetime_sigma_other,3,
0,lifetime_sigma_transport,4.5,
0,collection_rate_target_construction,0.6475,
0,collection_rate_target_electrical,0.729,
0,collection_rate_target_industrial,0.7669,
0,collection_rate_target_other,0.4685,
0,collection_rate_target_transport,0.75,
0,"Regional production fraction of total production, Global",1,
0,"Regional production fraction of total production, China",0.533,
0,"Secondary refinery fraction of recycled content, China",1,
0,"SX-EW fraction of production, Global",0,
0,"SX-EW fraction of production, China",0,
0,"Total production, Global",852000,
0,new_scrap_fraction,0.5,
0,primary_production,502359.712230216,
0,minetype_prod_frac_underground,0.035595105672969966,
0,minetype_prod_frac_openpit,0.4632925472747497,
0,minetype_prod_frac_tailings,0.0011123470522803114,
0,minetype_prod_frac_stockpile,0.5,
0,minetype_prod_frac_placer,0,
0,primary_overhead_regression2use,None,
0,hyperparam_set_number,0.0,
0,hyperparam_set_group,0.0,
1,random_state,20220208.0,random state/seed used for mine value generation
1,refining and demand,,
1,initial_demand,857999.999999991,initial overall demand
1,"Recycling input rate, Global",0.4075061629018504,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
1,"Recycling input rate, China",0.4075061629018504,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
1,"Secondary refinery fraction of recycled content, Global",1,"float, fraction of recycled content demanded by refineries, remainder is direct melt"
1,china_fraction_demand,0.513,"China fraction of demand, was 0.52645 for copper in 2019"
1,scrap_to_cathode_eff,0.99,Efficiency of remelting and refining scrap
1,refining only,,
1,pri CU TCRC elas,0.6209343535574776,Capacity utilization at primary-only refineries
1,sec CU TCRC elas,0.9820772328824264,Capacity utilization at secondary-consuming refineries
1,pri CU price elas,0.9672522258738868,primary refinery capacity uitlization elasticity to primary commodity price
1,sec CU price elas,0.5530867044488117,secondary refinery capacity uitlization elasticity to primary commodity price
1,sec ratio TCRC elas,-0.6700673207199507,Secondary ratio elasticity to TCRC
1,sec ratio scrap spread elas,0.778842683029277,Secondary ratio elasticity to scrap spread
1,Use regions,0.0,True makes it so global refining is determined from combo of China and RoW; False means we ignore the region level
1,refinery_capacity_growth_lag,1.0,"capacity growth lag, can be 1 or 0. 1 means that we use the year_i-1 and year_i-2 years to calculated the growth associated with mining or demand for calculating capacity growth, while 0 means we use year_i and year_i-1."
1,price,,
1,primary_commodity_price,471.7656026000001,primary commodity price
1,initial_scrap_spread,25,scrap spread at simulation start
1,price elasticities,,
1,primary_commodity_price_elas_sd,-0.4904554778688798,primary commodity price elasticity to supply-demand imbalance (here using S/D ratio)
1,tcrc_elas_sd,0.2803153536808715,TCRC elasticity to supply-demand imbalance (here using S/D ratio)
1,tcrc_elas_price,0.2983168642326588,TCRC elasticity to primary commodity price change
1,scrap_spread_elas_sd,0.3024086110076174,scrap spread elasticity to supply-demand imbalance (here using S/D ratio)
1,scrap_spread_elas_primary_commodity_price,0.5501110038726971,"scrap spread elasticity to primary commodity price, using ratio year-over-year"
1,direct_melt_elas_scrap_spread,0.0,direct melt demand elasticity to scrap spread
1,collection_elas_scrap_price,0.615979135891312,% increase in collection corresponding with a 1% increase in scrap price
1,determining model structure,,
1,scrap_trade_simplistic,True,"if True, sets scrap supply in each region equal to the demand scaled by the global supply/demand ratio. If False, we should set up a price-informed trade algorithm, but have not done that yet so this should stay True for now"
1,presimulate_mining,True,"True means we simulate mining production for presimulate_n_years before the simulation starts, theoretically to force alignment with simulation start time mine production"
1,presimulate_n_years,20,"int, number of years in the past to simulate mining to establish baseline"
1,collection_rate_price_response,True,whether or not there should be a price response for collection rate
1,direct_melt_price_response,True,whether there should be a price response for direct melt fraction
1,refinery_capacity_fraction_increase_mining,0.6692357024266672,0 means refinery capacity growth is determined by demand growth alone; 1 means refinery capacity growth is determined by mining production growth alone. Values in between allow for a weighted mixture.
1,mining only,,
1,primary_ore_grade_mean,63.37,Ore grade mean for lognormal distribution
1,use_ml_to_accelerate,False,
1,ml_accelerate_initialize_years,20,
1,ml_accelerate_every_n_years,5,
1,incentive_tuning_option,pid-2019,
1,internal_price_formation,False,
1,primary_production_mean,745.14,
1,primary_production_var,1.3244395040922028,
1,primary_ore_grade_var,0.24515301344262524,
1,incentive_opening_probability,0.2572248197005073,
1,incentive_require_tune_years,20,"requires incentive tuning for however many years such that supply=demand, with no requirements on incentive_opening_probability and allowing the given incentive_opening_probability to be used"
1,demand_series_method,,"This is for setting up the so-called demand series, which is what the mining module tries to tune mine production to match when historical presimulation is done. This value is normally either yoy or target, and setting it to anything else allows us to ensure the demand_series used for mine tuning is the one from our historical data file."
1,end_calibrate_years,20,
1,start_calibrate_years,5,
1,ramp_up_cu,0.4,
1,mine_cu_margin_elas,0.8291654494993799,
1,mine_cost_price_elas,0,
1,mine_cost_og_elas,-0.0385222937585249,
1,mine_cost_change_per_year,-0.5516741140081667,
1,incentive_mine_cost_change_per_year,-0.5516741140081667,
1,primary_price_resources_contained_elas,0.2066166540744039,
1,close_price_method,max,
1,close_years_back,3,
1,close_probability_split_max,0.3,
1,close_probability_split_mean,0.5,
1,close_probability_split_min,0.2,
1,primary_oge_scale,0.0051515378331622,
1,initial_ore_grade_decline,-0.5017773100661055,
1,annual_reserves_ratio_with_initial_production_const,1.1,
1,primary_overhead_const,0,
1,ramp_up_fraction,0.02,"fraction of mines in the initial mine generation step that are in any of the ramp up stages (e.g. if ramp_up_year is 3 and ramp_up_fraction is 0.1, then 10% of the mines will have ramp up flag=1, 10% ramp up flag=2, etc.). Value is currently 0.02 based on an initial guess."
1,reserves_ratio_price_lag,5,"lag on price change price(t-lag)/price(t-lag-1) used for informing incentive pool size change, paired with resources_contained_elas_primary_price (and byproduct if byproduct==True)"
1,demand only,,
1,commodity,Steel,notAu
1,sector_specific_dematerialization_tech_growth,0.0102410442856681,
1,sector_specific_price_response,-0.5104718202010061,
1,region_specific_price_response,-0.5104718202010061,
1,intensity_response_to_gdp,-0.0232119616399913,
1,simulation_time,"[2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014
 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 2026 2027 2028
 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040]",simulation time from model initialization
1,scenario_type,,"empty string, scrap supply, scrap demand, or both"
1,secondary_refined_price_response,True,whether there should be a price response for direct melt fraction
1,collection_rate_duration,0,length of the increase in collection rate described by collection_rate_pct_change_tot
1,collection_rate_pct_change_tot,1.0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration collection_rate_duration. Given as 1+%change/100"
1,collection_rate_pct_change_inc,1.0,"once the collection_rate_pct_change_tot is reached, the collection rate will then increase by this value per year. Given as 1+%change/100"
1,direct_melt_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
1,direct_melt_alt,False,
1,direct_melt_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
1,direct_melt_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
1,secondary_refined_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
1,secondary_refined_alt,False,
1,secondary_refined_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
1,secondary_refined_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
1,scenario_name,,
1,Byproduct status,self,
1,historical_growth_rate,0.033766,
1,sector_dist_construction,0.52,
1,sector_dist_electrical,0.03,
1,sector_dist_industrial,0.26,
1,sector_dist_other,0.02,
1,sector_dist_transport,0.17,
1,fabrication_efficiency_construction,0.9,
1,fabrication_efficiency_electrical,0.95,
1,fabrication_efficiency_industrial,0.9,
1,fabrication_efficiency_other,0.95,
1,fabrication_efficiency_transport,0.9,
1,lifetime_mean_construction,50,
1,lifetime_mean_electrical,25,
1,lifetime_mean_industrial,20,
1,lifetime_mean_other,15,
1,lifetime_mean_transport,15,
1,lifetime_sigma_construction,15,
1,lifetime_sigma_electrical,7.5,
1,lifetime_sigma_industrial,6,
1,lifetime_sigma_other,3,
1,lifetime_sigma_transport,4.5,
1,collection_rate_target_construction,0.6475,
1,collection_rate_target_electrical,0.729,
1,collection_rate_target_industrial,0.7669,
1,collection_rate_target_other,0.4685,
1,collection_rate_target_transport,0.75,
1,"Regional production fraction of total production, Global",1,
1,"Regional production fraction of total production, China",0.533,
1,"Secondary refinery fraction of recycled content, China",1,
1,"SX-EW fraction of production, Global",0,
1,"SX-EW fraction of production, China",0,
1,"Total production, Global",852000,
1,new_scrap_fraction,0.5,
1,primary_production,502359.712230216,
1,minetype_prod_frac_underground,0.035595105672969966,
1,minetype_prod_frac_openpit,0.4632925472747497,
1,minetype_prod_frac_tailings,0.0011123470522803114,
1,minetype_prod_frac_stockpile,0.5,
1,minetype_prod_frac_placer,0,
1,primary_overhead_regression2use,None,
1,hyperparam_set_number,0.0,
1,hyperparam_set_group,1.0,
2,random_state,20220208.0,random state/seed used for mine value generation
2,refining and demand,,
2,initial_demand,857999.999999991,initial overall demand
2,"Recycling input rate, Global",0.4075061629018504,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
2,"Recycling input rate, China",0.4075061629018504,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
2,"Secondary refinery fraction of recycled content, Global",1,"float, fraction of recycled content demanded by refineries, remainder is direct melt"
2,china_fraction_demand,0.513,"China fraction of demand, was 0.52645 for copper in 2019"
2,scrap_to_cathode_eff,0.99,Efficiency of remelting and refining scrap
2,refining only,,
2,pri CU TCRC elas,0.0371789997614777,Capacity utilization at primary-only refineries
2,sec CU TCRC elas,0.1568992913207379,Capacity utilization at secondary-consuming refineries
2,pri CU price elas,0.2867217120796047,primary refinery capacity uitlization elasticity to primary commodity price
2,sec CU price elas,0.3113734010398398,secondary refinery capacity uitlization elasticity to primary commodity price
2,sec ratio TCRC elas,-0.6254025208944759,Secondary ratio elasticity to TCRC
2,sec ratio scrap spread elas,0.6079248810737798,Secondary ratio elasticity to scrap spread
2,Use regions,0.0,True makes it so global refining is determined from combo of China and RoW; False means we ignore the region level
2,refinery_capacity_growth_lag,1.0,"capacity growth lag, can be 1 or 0. 1 means that we use the year_i-1 and year_i-2 years to calculated the growth associated with mining or demand for calculating capacity growth, while 0 means we use year_i and year_i-1."
2,price,,
2,primary_commodity_price,471.7656026000001,primary commodity price
2,initial_scrap_spread,25,scrap spread at simulation start
2,price elasticities,,
2,primary_commodity_price_elas_sd,-0.236800673254629,primary commodity price elasticity to supply-demand imbalance (here using S/D ratio)
2,tcrc_elas_sd,0.0903671704134205,TCRC elasticity to supply-demand imbalance (here using S/D ratio)
2,tcrc_elas_price,0.0364512589733913,TCRC elasticity to primary commodity price change
2,scrap_spread_elas_sd,0.0570841131899266,scrap spread elasticity to supply-demand imbalance (here using S/D ratio)
2,scrap_spread_elas_primary_commodity_price,0.0390183504126809,"scrap spread elasticity to primary commodity price, using ratio year-over-year"
2,direct_melt_elas_scrap_spread,0.0,direct melt demand elasticity to scrap spread
2,collection_elas_scrap_price,0.2449821596100446,% increase in collection corresponding with a 1% increase in scrap price
2,determining model structure,,
2,scrap_trade_simplistic,True,"if True, sets scrap supply in each region equal to the demand scaled by the global supply/demand ratio. If False, we should set up a price-informed trade algorithm, but have not done that yet so this should stay True for now"
2,presimulate_mining,True,"True means we simulate mining production for presimulate_n_years before the simulation starts, theoretically to force alignment with simulation start time mine production"
2,presimulate_n_years,20,"int, number of years in the past to simulate mining to establish baseline"
2,collection_rate_price_response,True,whether or not there should be a price response for collection rate
2,direct_melt_price_response,True,whether there should be a price response for direct melt fraction
2,refinery_capacity_fraction_increase_mining,0.3336519324540579,0 means refinery capacity growth is determined by demand growth alone; 1 means refinery capacity growth is determined by mining production growth alone. Values in between allow for a weighted mixture.
2,mining only,,
2,primary_ore_grade_mean,63.37,Ore grade mean for lognormal distribution
2,use_ml_to_accelerate,False,
2,ml_accelerate_initialize_years,20,
2,ml_accelerate_every_n_years,5,
2,incentive_tuning_option,pid-2019,
2,internal_price_formation,False,
2,primary_production_mean,745.14,
2,primary_production_var,1.3244395040922028,
2,primary_ore_grade_var,0.24515301344262524,
2,incentive_opening_probability,0.3541479346499998,
2,incentive_require_tune_years,20,"requires incentive tuning for however many years such that supply=demand, with no requirements on incentive_opening_probability and allowing the given incentive_opening_probability to be used"
2,demand_series_method,,"This is for setting up the so-called demand series, which is what the mining module tries to tune mine production to match when historical presimulation is done. This value is normally either yoy or target, and setting it to anything else allows us to ensure the demand_series used for mine tuning is the one from our historical data file."
2,end_calibrate_years,20,
2,start_calibrate_years,5,
2,ramp_up_cu,0.4,
2,mine_cu_margin_elas,0.3655416937744999,
2,mine_cost_price_elas,0,
2,mine_cost_og_elas,-0.0529801446066843,
2,mine_cost_change_per_year,-2.056123743574709,
2,incentive_mine_cost_change_per_year,-2.056123743574709,
2,primary_price_resources_contained_elas,0.4990755965674573,
2,close_price_method,max,
2,close_years_back,3,
2,close_probability_split_max,0.3,
2,close_probability_split_mean,0.5,
2,close_probability_split_min,0.2,
2,primary_oge_scale,0.5310836390122777,
2,initial_ore_grade_decline,-0.9747094214010156,
2,annual_reserves_ratio_with_initial_production_const,1.1,
2,primary_overhead_const,0,
2,ramp_up_fraction,0.02,"fraction of mines in the initial mine generation step that are in any of the ramp up stages (e.g. if ramp_up_year is 3 and ramp_up_fraction is 0.1, then 10% of the mines will have ramp up flag=1, 10% ramp up flag=2, etc.). Value is currently 0.02 based on an initial guess."
2,reserves_ratio_price_lag,5,"lag on price change price(t-lag)/price(t-lag-1) used for informing incentive pool size change, paired with resources_contained_elas_primary_price (and byproduct if byproduct==True)"
2,demand only,,
2,commodity,Steel,notAu
2,sector_specific_dematerialization_tech_growth,-0.0048342907742556,
2,sector_specific_price_response,-0.594552366099691,
2,region_specific_price_response,-0.594552366099691,
2,intensity_response_to_gdp,0.1382550793476692,
2,simulation_time,"[2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014
 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 2026 2027 2028
 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040]",simulation time from model initialization
2,scenario_type,,"empty string, scrap supply, scrap demand, or both"
2,secondary_refined_price_response,True,whether there should be a price response for direct melt fraction
2,collection_rate_duration,0,length of the increase in collection rate described by collection_rate_pct_change_tot
2,collection_rate_pct_change_tot,1.0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration collection_rate_duration. Given as 1+%change/100"
2,collection_rate_pct_change_inc,1.0,"once the collection_rate_pct_change_tot is reached, the collection rate will then increase by this value per year. Given as 1+%change/100"
2,direct_melt_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
2,direct_melt_alt,False,
2,direct_melt_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
2,direct_melt_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
2,secondary_refined_duration,0,length of the increase in direct melt fraction described by direct_melt_pct_change_tot
2,secondary_refined_alt,False,
2,secondary_refined_pct_change_tot,0,"without price response, describes the percent increase in collection rate attained at the end of the linear ramp with duration direct_melt_duration. Given as 1+%change/100"
2,secondary_refined_pct_change_inc,0,"once the direct_melt_pct_change_tot is reached, the direct melt fraction will then increase by this value per year. Given as 1+%change/100"
2,scenario_name,,
2,Byproduct status,self,
2,historical_growth_rate,0.033766,
2,sector_dist_construction,0.52,
2,sector_dist_electrical,0.03,
2,sector_dist_industrial,0.26,
2,sector_dist_other,0.02,
2,sector_dist_transport,0.17,
2,fabrication_efficiency_construction,0.9,
2,fabrication_efficiency_electrical,0.95,
2,fabrication_efficiency_industrial,0.9,
2,fabrication_efficiency_other,0.95,
2,fabrication_efficiency_transport,0.9,
2,lifetime_mean_construction,50,
2,lifetime_mean_electrical,25,
2,lifetime_mean_industrial,20,
2,lifetime_mean_other,15,
2,lifetime_mean_transport,15,
2,lifetime_sigma_construction,15,
2,lifetime_sigma_electrical,7.5,
2,lifetime_sigma_industrial,6,
2,lifetime_sigma_other,3,
2,lifetime_sigma_transport,4.5,
2,collection_rate_target_construction,0.6475,
2,collection_rate_target_electrical,0.729,
2,collection_rate_target_industrial,0.7669,
2,collection_rate_target_other,0.4685,
2,collection_rate_target_transport,0.75,
2,"Regional production fraction of total production, Global",1,
2,"Regional production fraction of total production, China",0.533,
2,"Secondary refinery fraction of recycled content, China",1,
2,"SX-EW fraction of production, Global",0,
2,"SX-EW fraction of production, China",0,
2,"Total production, Global",852000,
2,new_scrap_fraction,0.5,
2,primary_production,502359.712230216,
2,minetype_prod_frac_underground,0.035595105672969966,
2,minetype_prod_frac_openpit,0.4632925472747497,
2,minetype_prod_frac_tailings,0.0011123470522803114,
2,minetype_prod_frac_stockpile,0.5,
2,minetype_prod_frac_placer,0,
2,primary_overhead_regression2use,None,
2,hyperparam_set_number,0.0,
2,hyperparam_set_group,2.0,
3,random_state,20220208.0,random state/seed used for mine value generation
3,refining and demand,,
3,initial_demand,857999.999999991,initial overall demand
3,"Recycling input rate, Global",0.4075061629018504,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
3,"Recycling input rate, China",0.4075061629018504,"float, fraction of demand in the initial year satisfied by recycled inputs; includes refined and direct melt"
3,"Secondary refinery fraction of recycled content, Global",1,"float, fraction of recycled content demanded by refineries, remainder is direct melt"
3,china_fraction_demand,0.513,"China fraction of demand, was 0.52645 for copper in 2019"
3,scrap_to_cathode_eff,0.99,Efficiency of remelting and refining scrap
3,refining only,,
3,pri CU TCRC elas,0.8305523180502306,Capacity utilization at primary-only refineries
3,sec CU TCRC elas,0.4205495467673856,Capacity utilization at secondary-consuming refineries
3,pri CU price elas,0.1965101026499386,primary refinery capacity uitlization elasticity to primary commodity price
3,sec CU price elas,0.5449654664593931,secondary refinery capacity uitlization elasticity to primary commodity price
3,sec ratio TCRC elas,-0.1409594170317991,Secondary ratio elasticity to TCRC
3,sec ratio scrap spread elas,0.8825841165220071,Secondary ratio elasticity to scrap spread
3,Use regions,0.0,True makes it so global refining is determined from combo of China and RoW; False means we ignore the region level
3,refinery_capacity_growth_lag,1.0,"capacity growth lag, can be 1 or 0. 1 means that we use the year_i-1 and year_i-2 years to calculated the growth associated with mining or demand for calculating capacity growth, while 0 means we use year_i and year_i-1."
3,price,,
3,primary_commodity_price,471.7656026000001,primary commodity price
3,initial_scrap_spread,25,scrap spread at simulation start
3,price elasticities,,
3,primary_commodity_price_elas_sd,-0.8163498580429888,primary commodity price elasticity to supply-demand imbalance (here using S/D ratio)
3,tcrc_elas_sd,0.8135740594998567,TCRC elasticity to supply-demand imbalance (here using S/D ratio)
3,tcrc_elas_price,0.6187385856447895,TCRC elasticity to primary commodity price change
3,scrap_spread_elas_sd,0.225169631627838,scrap spread elasticity to supply-demand imbalance (here using S/D ratio)
3,scrap_spread_elas_primary_commodity_price,0.4458552190068639,"scrap spread elasticity to primary commodity price, using ratio year-over-year"
3,direct_melt_elas_scrap_spread,0.0,direct melt demand elasticity to scrap spread
3,collection_elas_scrap_price,0.4810431504980831,% increase in collection corresponding with a 1% increase in scrap price
3,determining model structure,,
3,scrap_trade_simplistic,True,"if True, sets scrap supply in each region equal to the demand scaled by the global supply/demand ratio. If False, we should set up a price-informed trade algorithm, but have not done that yet so this should stay True for now"
3,presimulate_mining,True,"True means we simulate mining production for presimulate_n_years before the simulation starts, theoretically to force alignment with simulation start time mine production"
3,presimulate_n_years,20,"int, number of years in the past to simulate mining to establish baseline"
3,collection_rate_price_response,True,whether or not there should be a price response for collection rate
3,direct_melt_price_response,True,whether there should be a price response for direct melt fraction
3,refinery_capacity_fraction_increase_mining,0.5300955816278887,0 means refinery capacity growth is determined by demand growth alone; 1 means refinery capacity growth is determined by mining production growth alone. Values in between allow for a weighted mixture.
3,mining only,,
3,primary_ore_grade_mean,63.37,Ore grade mean for lognormal distribution
3,use_ml_to_accelerate,False,
3,ml_accelerate_initialize_years,20,
3,ml_accelerate_every_n_years,5,
3,incentive_tuning_option,pid-2019,
3,internal_price_formation,False,
3,primary_production_mean,745.14,
3,primary_production_var,1.3244395040922028,
3,primary_ore_grade_var,0.24515301344262524,
